data_checker,data_collector,state,statute_id,                 statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Guiselle M. Delgadillo,california,ca_270,cal. pen. code § 369b(c),$0 - $100,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - crimes against elders, dependent adults, and persons with disabilities",1999,,,100.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_270,cal. pen. code § 369b(c),$0 - $100,"of crimes against the person involving sexual assault, and crimes against public decency and good morals - crimes against elders, dependent adults, and persons with disabilities",2005,,,100.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_271,cal. pen. code § 369b(d),$0 - $200 second and subsequent violation,of crimes against the public health and safety,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_271,cal. pen. code § 369b(d),$0 - $200 second and subsequent violation,of crimes against the public health and safety,1999,,,200.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_271,cal. pen. code § 369b(d),$0 - $200 second and subsequent violation,of crimes against the public health and safety,2005,,,200.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_272,cal. pen. code § 374.2(d),$0 - $25000,of crimes against the public health and safety,1988,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_272,cal. pen. code § 374.2(d),$0 - $25000,of crimes against the public health and safety,1994,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_272,cal. pen. code § 374.2(d),$0 - $25000,of crimes against the public health and safety,2011,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_273,cal. pen. code § 374.2(d),$5000 - $25000 subsequent violation,of crimes against the public health and safety,1988,5000.0,25000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_273,cal. pen. code § 374.2(d),$5000 - $25000 subsequent violation,of crimes against the public health and safety,1994,5000.0,25000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_273,cal. pen. code § 374.2(d),$5000 - $25000 subsequent violation,of crimes against the public health and safety,2011,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1987,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1989,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1994,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1998,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2004,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2006,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_274,cal. pen. code § 374.3(e),"$250 - $1000 If the court finds that the waste matter placed, deposited, or dumpedwas used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2022,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1987,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1989,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1994,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1998,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2004,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2006,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_275,cal. pen. code § 374.3(e),"$500 - $1500 second conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2022,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1987,750.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1989,750.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1994,750.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,1998,750.0,2500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2004,750.0,2500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2006,750.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_276,cal. pen. code § 374.3(e),"$750 - $3000 third conviction; if the court finds that the waste matter placed, deposited,or dumped was used tires, the fine prescribed in this subdivision shall be doubled.",of crimes against the public health and safety,2022,750.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,1994,300.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,1998,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,2004,1000.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,2006,1000.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_277,cal. pen. code § 374.3(h)(1),$1000 - $3000 first violation,of crimes against the public health and safety,2022,1000.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,1994,1500.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,1998,1500.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,2004,3000.0,6000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,2006,3000.0,6000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_278,cal. pen. code § 374.3(h)(1),$3000 - $6000 second violation,of crimes against the public health and safety,2022,3000.0,6000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,1989,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,1994,2250.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,1998,2750.0,4000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,2004,6000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,2006,6000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_279,cal. pen. code § 374.3(h)(1),$6000 - $10000 third or subsequent violation,of crimes against the public health and safety,2022,6000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_280,cal. pen. code § 374.4(d),$250 - $1000 first violation,of crimes against the public health and safety,1987,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_280,cal. pen. code § 374.4(d),$250 - $1000 first violation,of crimes against the public health and safety,2006,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_281,cal. pen. code § 374.4(d),$500 - $1500 second violation,of crimes against the public health and safety,1987,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_281,cal. pen. code § 374.4(d),$500 - $1500 second violation,of crimes against the public health and safety,2006,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_282,cal. pen. code § 374.4(d),$750 - $3000 third or subsequent violation,of crimes against the public health and safety,1987,750.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_282,cal. pen. code § 374.4(d),$750 - $3000 third or subsequent violation,of crimes against the public health and safety,2006,750.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_283,cal. pen. code § 374.5(e),$0 - $10000 first violation,of crimes against the public health and safety,2006,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_283,cal. pen. code § 374.5(e),$0 - $10000 first violation,of crimes against the public health and safety,2007,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_284,cal. pen. code § 374.5(e),$0 - $25000 second violation,of crimes against the public health and safety,2006,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_284,cal. pen. code § 374.5(e),$0 - $25000 second violation,of crimes against the public health and safety,2007,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_285,cal. pen. code § 374.7(b),$250 - $1000 first violation,of crimes against the public health and safety,1987,100.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_285,cal. pen. code § 374.7(b),$250 - $1000 first violation,of crimes against the public health and safety,2006,250.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_286,cal. pen. code § 374.7(b),$500 - $1500 second violation,of crimes against the public health and safety,1987,500.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_286,cal. pen. code § 374.7(b),$500 - $1500 second violation,of crimes against the public health and safety,2006,500.0,1500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_287,cal. pen. code § 374.7(b),$750 - $3000 third or subsequent violation,of crimes against the public health and safety,1987,750.0,1000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_287,cal. pen. code § 374.7(b),$750 - $3000 third or subsequent violation,of crimes against the public health and safety,2006,750.0,3000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_288,cal. pen. code § 374.7(b),$50 - $10000,of crimes against the public health and safety,1991,50.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_288,cal. pen. code § 374.7(b),$50 - $10000,of crimes against the public health and safety,1993,50.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_288,cal. pen. code § 374.7(b),$50 - $10000,of crimes against the public health and safety,2011,50.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_289,cal. pen. code § 375(c),$500 - $2000,of crimes against the public health and safety,2011,500.0,2000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_290,cal. pen. code § 379,$0 - $1000,of crimes against the public health and safety,2008,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_291,cal. pen. code § 380(a),$1000 - $2500,of crimes against the public health and safety,1980,1000.0,2500.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_292,cal. pen. code § 381a,$0 - $1000,of crimes against the public health and safety,1984,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_293,cal. pen. code § 381d(a),$0 - $1000,of crimes against the public health and safety,2014,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_294,cal. pen. code § 381e(f)(3),$0 - $1000,of crimes against the public health and safety,2014,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_295,cal. pen. code § 382.5,$1000 - $10000,of crimes against the public health and safety,1987,1000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_295,cal. pen. code § 382.5,$1000 - $10000,of crimes against the public health and safety,2011,1000.0,,,,,False,True,False,False,True,range
,Guiselle M. Delgadillo,california,ca_296,cal. pen. code § 382.6,$1000 - $10000,of crimes against the public health and safety,2011,1000.0,10000.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_297,cal. pen. code § 383,"$0 - $1000 may, in the discretion of the court, be adjudged to pay, inaddition, all the necessary expenses, not exceeding one thousand dollars ($1,000), incurred in inspecting and analyzing such articles",of crimes against the public health and safety,1976,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_298,cal. pen. code § 383b,$100 - $600,of crimes against the public health and safety,1984,100.0,600.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_299,cal. pen. code § 383c,$100 - $600,of crimes against the public health and safety,2002,100.0,600.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_299,cal. pen. code § 383c,$100 - $600,of crimes against the public health and safety,2003,100.0,600.0,,,,False,True,True,False,True,range
,Guiselle M. Delgadillo,california,ca_300,cal. pen. code § 384.5,$0 - $1000,of crimes against the public health and safety,1988,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_301,cal. pen. code § 384a,$0 - $1000,of crimes against the public health and safety,1992,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_301,cal. pen. code § 384a,$0 - $1000,of crimes against the public health and safety,2015,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_302,cal. pen. code § 384f,$0 - $1000,of crimes against the public health and safety,1984,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_303,cal. pen. code § 387(a),$0 - $25000,of crimes against the public health and safety,1990,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_303,cal. pen. code § 387(a),$0 - $25000,of crimes against the public health and safety,1994,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_303,cal. pen. code § 387(a),$0 - $25000,of crimes against the public health and safety,2011,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,1995,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,2004,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,2016,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,2018,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_304,cal. pen. code § 396(f),$0 - $10000,of crimes against the public health and safety,2020,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_305,cal. pen. code § 396.5,$0 - $5000,of crimes against the public health and safety,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_305,cal. pen. code § 396.5,$0 - $5000,of crimes against the public health and safety,2011,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_306,cal. pen. code § 398,$0 - $100,of crimes against the public health and safety,2007,,100.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_306,cal. pen. code § 398,$0 - $100,of crimes against the public health and safety,2008,,100.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_307,cal. pen. code § 399.5,$0 - $10000,of crimes against the public health and safety,1999,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_307,cal. pen. code § 399.5,$0 - $10000,of crimes against the public health and safety,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_308,cal. pen. code § 404.6(b),$0 - $1000,of crimes against the public peace,1992,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_308,cal. pen. code § 404.6(b),$0 - $1000,of crimes against the public peace,1998,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_308,cal. pen. code § 404.6(b),$0 - $1000,of crimes against the public peace,2011,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_309,cal. pen. code § 415,$0 - $400,of crimes against the public peace,1984,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_310,cal. pen. code § 415.5(a),$0 - $400,of crimes against the public peace,1988,,400.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_311,cal. pen. code § 415.5(b),$0 - $1000 if previously convicted under this section,of crimes against the public peace,1988,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_312,cal. pen. code § 415.5(c),$0 - $1000 if previously convicted two times or more under this section ,of crimes against the public peace,1988,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,1988,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,1993,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,1998,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,2000,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_313,cal. pen. code § 417(a)(2)(a),$0 - $1000,of crimes against the public peace,2011,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_314,cal. pen. code § 417.27(e),$50 or four hours of community service,of crimes against the public peace,1999,,,50.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_315,cal. pen. code § 417.27(e),$100 for a second and subsequent offense; or eight hours of community service ,of crimes against the public peace,1999,,,100.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_316,cal. pen. code § 417.3,"$3,000 ",of crimes against the public peace,1987,,,3000.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_316,cal. pen. code § 417.3,"$3,000 ",of crimes against the public peace,2011,,,3000.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,california,ca_317,cal. pen. code § 420.1,$0 - $500,of crimes against the public peace,1998,,500.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_318,cal. pen. code § 422.4(a),$0 - $1000,of crimes against the public peace,2008,,1000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_319,cal. pen. code § 422.4(c),$0 - $5000,civil rights - crimes and penalties,2008,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_320,cal. pen. code § 422.4(c),"The court shall also order the defendant to perform a minimum of community service, not to exceed 400 hours, tobe performed over a period not to exceed 350 days, during a time other than his or her hours of employment or school attendance",civil rights - crimes and penalties,2008,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,1987,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,1991,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,1994,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,2004,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,2009,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_321,cal. pen. code § 422.7,$0 - $10000,civil rights - crimes and penalties,2011,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,2004,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,2009,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_322,cal. pen. code § 422.7(a),$0 - $1000,civil rights - crimes and penalties,2011,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,1987,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,1991,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,1994,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,2004,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,2009,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_323,cal. pen. code § 422.7(d),up to 400 hours community service,civil rights - crimes and penalties,2011,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,california,ca_324,cal. pen. code § 423.3(a),$0 - $2000,california freedom of access to clinic and church entrances act ,2001,,2000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_324,cal. pen. code § 423.3(a),$0 - $2000,california freedom of access to clinic and church entrances act ,2021,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_324,cal. pen. code § 423.3(a),$0 - $2000,california freedom of access to clinic and church entrances act ,2024,,10000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_325,cal. pen. code § 423.3(b),$0 - $5000,california freedom of access to clinic and church entrances act ,2001,,5000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_325,cal. pen. code § 423.3(b),$0 - $5000,california freedom of access to clinic and church entrances act ,2021,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_325,cal. pen. code § 423.3(b),$0 - $5000,california freedom of access to clinic and church entrances act ,2024,,25000.0,,,,False,False,True,False,True,range
,Guiselle M. Delgadillo,california,ca_326,cal. pen. code § 423.3(c),$0 - $25000,california freedom of access to clinic and church entrances act ,2001,,25000.0,,,,False,False,True,False,True,range
