data_collector,state,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,unnamed:_12,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(1)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,"(1)  This penalty assessment shall, for collection purposes, have first priority over all other penalty assessments created by this section and shall:", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(1)(a)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,"a.  Have first priority after payments to the Victim Compensation Fund and restitution, consistent with Section 4106(c) of this title, and the Court Security Fund, created by Section 8505 of Title 10; and", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(1)(b)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,"b.  Have priority over all other penalty assessments, costs, or fees established by an act of the General Assembly.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(2)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,"(2)  Upon collection of this penalty assessment, the assessment must be paid over to the State Treasury to be deposited in a separate account for the administration of this subsection, which account shall be designated as the“Volunteer Ambulance Company Fund” (Fund), which is hereby created.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(3)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,(3)  The Fund shall be administered by the State Fire Prevention Commission. The Commission shall pay the moneys from the Fund directly to each volunteer ambulance company in this State in proportion to the number of ambulance runs by a volunteer ambulance company out of the total number of ambulance runs by all volunteer ambulance companies in this State., ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(4a)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,(4)  For the purposes of this subsection: a.  “Ambulance runs” means volunteer ambulance company responses to dispatched calls for service., ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(4b)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,b.  “Basic life support (BLS)” shall have the same meaning as set forth in Section 9702 of Title 16., ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4101)(j)(4c)",all the costs,"payment of fines, costs and restitution upon conviction",2013.0,,,,,c.  “Volunteer ambulance company” means a non-profit ambulance company that is certified by the State Fire Prevention Commission and is providing basic life support services (BLS)., ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(h)",all the costs,"payment of fines, costs and restitution upon conviction",2015.0,,,,,"Section 1. Amend Section 4101(h), Title 11 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline as follows: (h)  In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $ 15 imposed and collected by the courts for each crime and offense as defined in Section 233 of this title or for any civil violation or civil penalty under Title 11 or Title 21 . When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended.
", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(h)",all the costs,"payment of fines, costs and restitution upon conviction",2015.0,,,,,"Section 1.  Amend §11 Del. C. § 4101 (h), Title 11 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline as follows: (h)  In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $15 imposed and collected by the courts for each crime and offense as defined in §233 of this title or for any civil violation or civil penalty under this title or Title 21. When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended, except for a violation of §4129 of Title 21.

", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_2(j)",all the costs,"payment of fines, costs and restitution upon conviction",2015.0,,,,,"Section 2. Amend §11 Del. C. § 4101 (j), Title 11 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline as follows: (j)  In addition to, and at the same time as any fine, penalty, or forfeiture assessed to a criminal defendant or recipient of a civil offense, there shall be levied an additional penalty of $10 imposed and collected for any violations of Title 21. When a fine, penalty, or forfeiture is suspended, in whole or in part, this penalty assessment may not be suspended, except for a violation of §4129 of Title 21.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(h)",all the costs,"payment of fines, costs and restitution upon conviction",2017.0,,,,,"Section 1. Amend §11 Del. C. § 4101 (h), Title 11 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline as follows: (h) In addition to, and at the same time as, any fine or other penalty is assessed to any criminal or traffic defendant or any child adjudicated delinquent, there shall be levied an additional penalty of $15 imposed and collected by the courts for each crime and offense as defined in §233 of this title or for any civil violation or civil penalty under this title, subchapters IV and V of chapter 47 of Title 16, or Title 21. When a fine or other penalty is suspended in whole or in part, the penalty assessment may not be suspended, except for a violation of §4129 of Title 21.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"Section 1. The several amounts named in this Act, or such part thereof as may be necessary and essential to the proper conduct of the business of the agencies named herein, during the fiscal year ending June 30, 20212022, are hereby appropriated and authorized to be paid out of the Treasury of the State by the respective departments and divisions of State Government, and other specified spending agencies, subject to the limitations of this Act and to the provisions of Title 29, Part VI, Delaware Code, as amended or qualified by this Act, all other provisions of the Delaware Code notwithstanding. All parts or portions of the several sums appropriated by this Act which, on the last day of June 20212022, shall not have been paid out of the State Treasury, shall revert to the General Fund; provided, however, that no funds shall revert which are encumbered pursuant to 29 Del. C. § 6521.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"Section 1. Amend §1706, Title 3 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(1002)(c)(1-4)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"Section 1. Amend §1002, Title 10 of the Delaware Code by making deletions as shown by strike through and insertions as shown by underline as follows: § 1002. Delinquent child not criminal; prosecution limited. (c) Except as provided under § 1009(c)(4) of this title, the Court may not order a child or the child’s parent, guardian, or custodian to pay any of the following: (1) a fine (2) a fee (3) a cost (4) A sum of money to cover the support of the child if placed in a secure or non-secure detention or residential placement facility operated by the Department of Services for Children, Youth, and Their Families.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_6(4101)(a)(1)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"§ 4101. Payment of fines, costs and restitution upon fees, costs, assessments, and restitution on conviction. (1) When a court sentence includes a fine, fee, cost, assessment, or restitution, the full amount imposed becomes a judgement against the defendant immediately on sentencing.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_6(4101)(a)(2)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(2) A judgment under this subsection is executable, enforceable, or transferable by the State in the same manner as other judgments of the court.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_6(4101)(a)(3)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(3) If not paid promptly on its imposition or in accordance with the terms of the order of the court, or immediately if so requested by the State, the clerk or Prothonotary may cause the judgment to be entered on the civil judgment docket of the court. If a stay of execution is otherwise permitted by law, the stay may not be granted as a matter of right but only within the discretion of the court.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_6(4101)(a)(4)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(4) If the court imposing a sentence to pay a fine, fee, cost, assessment, or restitution does not have a civil docket for the entry of a judgment, then the court may immediately transfer the judgment to the civil judgment docket of an appropriate court, as determined by the court imposing the sentence.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4101)(1)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"§ 4101. Payment of fines, costs and restitution upon fees, costs, assessments, and restitution on conviction. (1) When a court sentence includes a fine, fee, cost, assessment, or restitution, the full amount imposed becomes a judgement against the defendant immediately on sentencing. (1) When a court sentence includes a fine, fee, cost, assessment, or restitution, the full amount imposed becomes a judgement against the defendant immediately on sentencing.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4101)(2)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(2) A judgment under this subsection is executable, enforceable, or transferable by the State in the same manner as other judgments of the court.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4101)(3)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(3) If not paid promptly on its imposition or in accordance with the terms of the order of the court, or immediately if so requested by the State, the clerk or Prothonotary may cause the judgment to be entered on the civil judgment docket of the court. If a stay of execution is otherwise permitted by law, the stay may not be granted as a matter of right but only within the discretion of the court.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4101)(4)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(4) If the court imposing a sentence to pay a fine, fee, cost, assessment, or restitution does not have a civil docket for the entry of a judgment, then the court may immediately transfer the judgment to the civil judgment docket of an appropriate court, as determined by the court imposing the sentence.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4101)(5)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(5) Judgments docketed under this subsection are exempt from the provisions of § 4711 of Title 10, which mandate the expiration of judgments and require the renewal of judgments.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4104)(3a)(1-3)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"a. A court may not impose an additional fee for any of the following: 1. The payment of a fine, fee, cost, assessment, or restitution that is made at designated periodic intervals. 2. A late payment of a fine, fee, cost, assessment, or restitution. 3. Supervision by probation of the payment of a fine, fee, cost, assessment, or restitution.
", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4104)(3b)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"b. A court may not charge interest for a payment of a fine, fee, cost, assessment, or restitution that is made late or at designated periodic intervals.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_5(4104)(3c)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,c. A court may not charge a convenience fee for a payment made at a court designated payment kiosk or through an Internet-based court payment system., ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_11(2732)(g1)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"(1) When the name and address of a resident of this State has been forwarded to the Department under § 2731(b) of this title, the Department shall refuse to renew the person’s license or issue any duplicate license to the person until the person provides evidence to the Department that the person has paid in full the fine, fee, cost, assessment, or restitution stated in the record under § 2731(b) of this title. The person shall present the Department with the receipt provided by the clerk or prothonotary under § 2731(b) of this title.", ,False,False,False,False,False,none
,Delaware,de_36,"del. code ann. tit. 11, § 4101_1(4711)(d1-2)",all the costs,"payment of fines, costs and restitution upon conviction",2021.0,,,,,"Added: (d) Unless extended by the procedure set forth in § 4715 of this title or the express conditions of a criminal sentencing order, the automatic lien on real property that is derived from a criminal judgment filed with the Prothonotary expires 7 years from the date the convicted person sold, transferred, or lost their ownership interest in that specific parcel of real property. If a lien on real property is removed, a criminal judgment’s personal liability against a defendant remains valid and enforceable. This subsection applies to all of the following: (1) Liens on real property derived from a criminal judgment filed with the Prothonotary after [the effective date of this Act].(2) Liens on real property derived from a criminal judgment filed with the Prothonotary before [the effective date of this Act] if the judgment is extended under § 4715 of this title within 1 year after [the effective date of this Act].", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"63 Del. Laws, c. 141, § 1; 66 Del. Laws, c. 174, § 1;", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"Section 1. Notwithstanding any other provision of the law to the contrary, the General Assembly hereby approves and authorizes an increase of 15% in the amount of each fee, cost, fine, assessment, penalty or other non-tax revenue which has not been increased since 1985 and which is imposed by any state agency or state court as identified in Appendix I, attached hereto. Appendix I is expressly incorporated herein and made a part of this Act.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_2",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"Section 2. As to any fee, cost, fine, assessment, penalty or other non-tax revenue identified in Appendix I, which is assessed as a percentage of a dollar amount, the rate resulting from this bill shall be rounded up to the next whole percent, rather than the fraction which may result from the increase occasioned by this bill.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_3",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"Section 3. As to any fee, cost, fine, assessment, penalty or other non-tax revenue identified in Appendix I, which is assessed as a dollar amount, the dollar amount shall be rounded up to the next multiple of five (5) cents, rather than the fraction or other amount which may result from the increase occasioned by this bill.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_3",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"Section 4. If any provision of this Act or the application thereof to any person or circumstance is held invalid, such invalidity shall not affect other provisions or applications of the Act which can be given effect without the invalid provision or application, and to that end the provisions of this Act are declared to be severable.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1990.0,,,,,"Section 1. Amend Section 211, Title 1, Delaware Code by inserting at the end thereof the following: ""(c) The Revisors shall gender neutralize or otherwise insure that a solely masculine or feminine designation never occurs unless it could only apply to one gender.""", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_2",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1995.0,,,,,"Section 2. The provisions of this Act shall encompass all legislation enacted on or after January 10, 1995.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,1995.0,,,,,"Section 1. Amend Section 4106(d)(3), Title 11 of the Delaware Code by adding thereto the following sentence: ""Any and all principal amounts received as restitution payments which are unclaimed after five years from date of receipt, shall be deposited in the Victim Compensation Fund."" If, an any time in the future, the victim owed restitution requests the transferred funds, and make application to the Victim Compensation fund Board, said moneys will be refunded, following verification by the transferring Court.""", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(1002)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(c) Except as provided under § 1009(c)(4) of this title, the Court may not order a child or the child’s parent, guardian, or custodian to pay any of the following: (1) a fine (2) a fee (3) a cost (4 ((4) A sum of money to cover the support of the child if placed in a secure or non-secure detention or residential placement facility operated by the Department of Services for Children, Youth, and Their Families.. ", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"§ 4101. Payment of fines, costs and restitution upon fees, costs, assessments, and restitution on conviction. (a) On conviction upon on indictment or information for any crime or offense, all the costs shall be paid by the party convicted.a defendant must pay all costs imposed by a court.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)(1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(1) When a court sentence includes a fine, fee, cost, assessment, or restitution, the full amount imposed becomes a judgement against the defendant immediately on sentencing.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)(2)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(2) A judgment under this subsection is executable, enforceable, or transferable by the State in the same manner as other judgments of the court.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)(3)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(3) If not paid promptly on its imposition or in accordance with the terms of the order of the court, or immediately if so requested by the State, the clerk or Prothonotary may cause the judgment to be entered on the civil judgment docket of the court. If a stay of execution is otherwise permitted by law, the stay may not be granted as a matter of right but only within the discretion of the court.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)(4)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(4) If the court imposing a sentence to pay a fine, fee, cost, assessment, or restitution does not have a civil docket for the entry of a judgment, then the court may immediately transfer the judgment to the civil judgment docket of an appropriate court, as determined by the court imposing the sentence.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_1(4101)(5)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(5) Judgments docketed under this subsection are exempt from the provisions of § 4711 of Title 10, which mandate the expiration of judgments and require the renewal of judgments.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"§ 4104. Fines, costs or restitution; how collected; holding operator’s license as security for payment.Fines, fees, costs, assessments, or restitution; how collected; suspending driver’s license for nonpayment prohibited.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(1a-b)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(1) When a court imposes a fine, costsfee, cost, assessment, or restitution uponon a defendant, the court or justice of the peace may direct as follows:may order any of the following: (1)a. That the defendant pay the entire amount at the time sentence is imposed;imposed. (2)b. That the defendant pay a specified portion of the fine, costsfee, cost, assessment, or restitution at designated periodic intervals, and in such case may direct that the fine, costs or restitution be remitted to a probation officer who shall report to the court, at such periods as the court may direct, any failure to comply with the orders; orintervals.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(3)(a)(1-3)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"a. A court may not impose an additional fee for any of the following: 1. The payment of a fine, fee, cost, assessment, or restitution that is made at designated periodic intervals. 2. A late payment of a fine, fee, cost, assessment, or restitution. 3. Supervision by probation of the payment of a fine, fee, cost, assessment, or restitution. 3. Supervision by probation of the payment of a fine, fee, cost, assessment, or restitution.
", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(3)(b)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"b. A court may not charge interest for a payment of a fine, fee, cost, assessment, or restitution that is made late or at designated periodic intervals.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(3)(c)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,c. A court may not charge a convenience fee for a payment made at a court designated payment kiosk or through an Internet-based court payment system., ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(4)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(4) A court may not charge a penalty, assessment, or fee to a defendant for a capias issued due to the defendant’s nonpayment of a fine, fee, cost, assessment, or restitution.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(1) A defendant’s ability or inability to pay a fine, fee, cost, or assessment may not influence a court’s decision whether to impose a custodial or probationary sentence.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,(2) A court shall advise a defendant on the record or in writing of the financial obligations and the possible sanctions for noncompliance., ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(d)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(d) For purposes of ensuring the payment of fines, restitutiona fine, fee, cost, assessment, or restitution and the enforcement of any orders imposed under this section, the court shall retain jurisdiction over the convicted persona defendant until any fine or restitution imposed shall have beenthe fine, fee, cost, assessment, or restitution is paid in full. The court may write off the fines, costs and restitution of any convicted personfine, fee, cost, assessment, or restitution of a defendant when the court receives evidence that such personthe defendant is deceased.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(e)(1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"The Division of Motor Vehicles of the Department of Transportation or a court may not suspend a defendant’s driver’s license as a penalty for nonpayment of a fine, fee, cost, assessment, or restitution. (1) Except as provided under § 2732(g)(1) of Title 21, a defendant whose driver’s license was suspended before [the enactment date of this Act] only as a penalty for nonpayment of a fine, fee, cost, assessment, or restitution is eligible for restoration of the defendant’s driving privileges.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(e)(2)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(2) The Division of Motor Vehicles of the Department of Transportation shall develop policies and procedures to implement the restoration of driving privileges under paragraph (e)(1) of this section within 6 months of [the enactment date of this Act]. The policies and procedures must address the process for restoration of driving privileges for defendants convicted of a motor vehicle offense that originated in the voluntary assessment center under § 709 of Title 21 before, on, or after [the enactment date of this Act].", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_6(4104)(e)(3)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,(3) A defendant who seeks to restore the defendant’s driving privileges under paragraph (e)(1) of this section is not required to pay a fee to do so., ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_8(4107)(a-b)(1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"Annual report. (a) The Administrative Office of the Courts shall prepare an annual report by February 15 on behalf of the Superior Court, the Family Court, the Court of Common Pleas, the Justice of the Peace Court, and the Office of State Courts Collection Enforcement. The report under subsection (a) of this section must include information on the following: (1) Amount of each of the following collected by the judiciary: fines, fees and costs, assesstments, restitution.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_8(4107)(c)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,(c) The report under subsection (a) of this section must be publicly available on the Administrative Office of the Courts’ website or published as part of the Judiciary’s annual report., ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_8(4107)(d)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(d) The Delaware Criminal Justice Information System shall prepare an annual report by February 15 detailing the amount of fines, fees, costs, and assessments collected by entities other than the Judiciary. The report must be publicly available on the Delaware Criminal Justice Information System’s website.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_8(4107)(d)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"(f) The reports by the Administrative Office of the Courts and the Delaware Criminal Justice Information System must be submitted to the President Pro Tempore of the Senate and the Speaker of the House of Representatives, with copies to all members of the General Assembly, the Governor, the Chief Justice, the Attorney General, the Chief Defender, the Director and the Librarian of the Division of Research of Legislative Council, and the Delaware Public Archives.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_10(2731)(b)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,".The Justice of the Peace Court and the Court of Common Pleas shall forward to the Department a record of the name and address of a person convicted of a motor vehicle offense that originated in the voluntary assessment center under § 709 of this title who has been sentenced to pay a fine, fee, cost, assessment, or restitution and who has failed to pay the fine, fee, cost, assessment, or restitution at the time sentence was imposed or in accordance with an order of the court. The Justice of the Peace Court and the Court of Common Pleas shall include in the record the amount of the fine, fee, cost, assessment, or restitution owed by the convicted person. When the convicted person pays the fine, fee, cost, assessment, or restitution in full, the clerk or prothonotary shall provide the convicted person with a receipt confirming that the fine, fee, cost, assessment, or restitution has been paid in full.", ,False,False,False,False,False,none
,Delaware,de_37,"del. code ann. tit. 11, § 4106(a)_11(2732)(g1)",the court shall determine the nature and amount of restitution,restitution for property damage or loss,2021.0,,,,,"§ 2732. Mandatory revocation or suspension of license or refusal to renew or issue a duplicate license. (1) When the name and address of a resident of this State has been forwarded to the Department under § 2731(b) of this title, the Department shall refuse to renew the person’s license or issue any duplicate license to the person until the person provides evidence to the Department that the person has paid in full the fine, fee, cost, assessment, or restitution stated in the record under § 2731(b) of this title. The person shall present the Department with the receipt provided by the clerk or prothonotary under § 2731(b) of this title.", ,False,False,False,False,False,none
,Delaware,de_38,"del. code ann. tit. 4, § 902",$500 - $1000 no more than,"offenses carrying penalty of fine of $500 to $1,000 or imprisonment for 3 to 6 months on failure to pay fine",1989.0,,,,,"38 Del. Laws, c. 18, § 45; Code 1935, § 6173; 4 Del. C. 1953, § 902; 58 Del. Laws, c. 239, § 44; 63 Del. Laws, c. 232, § 3;", ,False,False,False,False,False,none
,Delaware,de_38,"del. code ann. tit. 4, § 902",$500 - $1000 no more than,"offenses carrying penalty of fine of $500 to $1,000 or imprisonment for 3 to 6 months on failure to pay fine",1989.0,,,,,, ,False,False,False,False,False,none
,Delaware,de_38,"del. code ann. tit. 4, § 902",$500 - $1000 no more than,"offenses carrying penalty of fine of $500 to $1,000 or imprisonment for 3 to 6 months on failure to pay fine",1995.0,,,,,, ,False,False,False,False,False,none
,Delaware,de_38,"del. code ann. tit. 4, § 902_(7)",$500 - $1000 no more than,"offenses carrying penalty of fine of $500 to $1,000 or imprisonment for 3 to 6 months on failure to pay fine",1990.0,,,,,"Compel the attendance of witnesses and the production of contracts, papers, books, accounts and other documents. Subpoenas issued shall be signed by the Commissioner and may be served by any sheriff, deputy sheriff, constable or any agent of the Division and return thereof made to the Commissioner. The Commissioner may enforce compliance with a subpoena issued pursuant to this subsection by filing a motion to compel in the Superior Court, which shall have jurisdiction over the matter. The Court may award costs and attorney fees if it determines that noncompliance with a Commissioner subpoena was unjustified, intentional, or in bad faith.", ,False,False,False,False,False,none
,Delaware,de_38,"del. code ann. tit. 4, § 902_(12)",$500 - $1000 no more than,"offenses carrying penalty of fine of $500 to $1,000 or imprisonment for 3 to 6 months on failure to pay fine",1999.0,,,,,"(12) Provide such warning signs as may be required by Section 903(16) of this Title and distribute such signs to license holders and promulgate regulations with respect to the posting of said signs. A nominal fee may be charged by the Commissioner to cover printing, handling and distribution costs.", ,False,False,False,False,False,none
,Delaware,de_39,"del. code ann. tit. 11, § 4205",court may impose as it deems appropriate,sentence for felonies,1989.0,,,,,, ,False,False,False,False,False,none
,Delaware,de_39,"del. code ann. tit. 11, § 4205_k",court may impose as it deems appropriate,sentence for felonies,1989.0,,,,,"(k) In addition to the penalties set forth above, the Court may impose such fines and penalties as it deems appropriate.", ,False,False,False,False,False,none
